Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
2988,74,Femenino,96684.71,1,3
2989,79,Femenino,99802.79,0,4
2990,28,Femenino,31544.26,0,4
2991,58,Femenino,24720.31,0,4
2992,63,Masculino,79676.84,0,2
2993,72,Femenino,50951.305,1,4
2994,32,Femenino,87752.35,1,3
2995,37,Femenino,50951.305,0,3
2996,70,Masculino,73829.09,0,3
2997,44,Masculino,19377.17,0,5
2998,45,Femenino,50951.305,1,1
2999,55,Masculino,85937.43,1,3
3000,76,Masculino,40681.83,1,2
3001,48,Masculino,89402.57,0,4
3002,36,Masculino,13902.44,0,3
3003,48,Masculino,2518.2,0,5
3004,18,Femenino,15746.91,0,3
3005,72,Femenino,72504.43,1,2
3006,76,Femenino,95929.59,1,4
3007,70,Femenino,3196.33,1,1
3008,23,Femenino,92646.6,0,2
3009,61,Masculino,43938.83,1,1
3010,47,Masculino,50951.305,1,4
3011,38,Masculino,52639.88,1,5
3012,72,Femenino,50951.305,1,3
3013,73,Masculino,50899.81,0,1
3014,19,Masculino,24198.06,1,3
3015,52,Femenino,51325.32,0,1
3016,51,Femenino,91426.13,0,2
3017,32,Masculino,22185.84,0,1
3018,69,Masculino,83216.0,1,3
3019,69,Masculino,69851.3,0,2
3020,44,Femenino,49845.56,0,3
3021,33,Masculino,69918.05,0,3
3022,48,Masculino,8765.48,0,3
3023,64,Femenino,38009.87,1,3
3024,21,Femenino,50951.305,0,5
3025,19,Masculino,7069.61,0,2
3026,24,Masculino,49654.1,1,3
3027,73,Femenino,38179.06,0,3
3028,65,Femenino,34707.74,1,1
3029,78,Femenino,37594.15,0,3
3030,79,Femenino,77628.26,0,2
3031,52,Masculino,95589.74,0,3
3032,54,Masculino,55009.47,1,5
3033,40,Masculino,18256.1,0,3
3034,26,Femenino,9556.61,0,3
3035,39,Masculino,86653.4,0,5
3036,50,Masculino,64203.86,0,4
3037,53,Masculino,75240.03,1,4
3038,56,Femenino,20769.81,1,1
3039,61,Masculino,87701.89,0,1
3040,48,Masculino,91192.48,0,1
3041,25,Femenino,24661.32,1,4
3042,33,Femenino,34113.77,0,1
3043,74,Masculino,47380.18,1,3
3044,48,Masculino,86557.33,1,1
3045,59,Femenino,1209.76,0,2
3046,48,Femenino,34458.29,1,4
3047,57,Masculino,94379.24,0,4
3048,53,Femenino,3556.25,1,3
3049,42,Femenino,92788.27,0,2
3050,39,Masculino,47604.35,0,4
3051,73,Masculino,87700.73,1,3
3052,68,Masculino,59522.34,1,3
3053,61,Masculino,30864.86,0,2
3054,51,Masculino,67592.71,0,1
3055,49,Masculino,42779.47,1,3
3056,48,Masculino,65745.09,1,1
3057,59,Masculino,60032.39,0,1
3058,20,Femenino,37847.53,1,3
3059,55,Femenino,94415.39,1,1
3060,68,Masculino,89009.81,0,4
3061,48,Masculino,62270.42,1,4
3062,73,Femenino,77538.15,0,5
3063,65,Femenino,36095.89,0,1
3064,30,Masculino,22315.84,0,5
3065,48,Masculino,67433.52,0,3
3066,48,Femenino,46596.31,0,3
3067,41,Femenino,64467.81,0,2
3068,72,Femenino,51907.82,0,1
3069,48,Femenino,82956.81,0,1
3070,47,Masculino,32658.62,1,3
3071,52,Masculino,50951.305,1,1
3072,31,Femenino,79742.61,0,5
3073,32,Masculino,2772.46,1,4
3074,59,Masculino,87012.42,1,1
3075,20,Femenino,13241.98,1,3
3076,31,Femenino,17600.12,0,5
3077,53,Femenino,50951.305,1,5
3078,24,Femenino,2944.07,0,2
3079,36,Femenino,74740.11,1,1
3080,33,Femenino,27590.08,1,3
3081,48,Masculino,26577.01,0,3
3082,51,Femenino,60551.44,0,2
3083,48,Masculino,95413.41,0,5
3084,62,Masculino,14742.67,1,1
3085,48,Femenino,50951.305,0,1
3086,54,Masculino,2948.6,0,1
3087,20,Masculino,50951.305,0,2
3088,73,Femenino,36935.29,0,1
3089,50,Masculino,33036.85,0,2
3090,23,Femenino,71594.04,0,4
3091,41,Femenino,93445.84,0,3
3092,42,Masculino,99728.92,0,5
3093,59,Masculino,93687.83,1,5
3094,30,Masculino,56892.96,1,1
3095,49,Masculino,2204.38,0,1
3096,49,Femenino,49758.66,0,1
3097,44,Masculino,91129.63,0,2
3098,38,Masculino,6830.13,1,2
3099,22,Femenino,82803.01,0,2
3100,28,Masculino,24003.04,0,5
3101,72,Femenino,6077.45,0,1
3102,70,Femenino,27521.56,0,5
3103,62,Femenino,85130.92,1,2
3104,73,Femenino,66459.05,0,4
3105,72,Femenino,5469.49,0,1
3106,26,Femenino,67776.41,0,5
3107,67,Femenino,71917.7,0,4
3108,55,Femenino,49141.01,0,2
3109,21,Masculino,22826.6,0,1
3110,29,Femenino,86768.87,0,4
3111,65,Masculino,50951.305,1,2
3112,31,Masculino,93316.71,0,4
3113,64,Femenino,51498.79,1,2
3114,28,Femenino,37752.53,0,3
3115,48,Masculino,68592.41,1,3
3116,60,Masculino,70595.69,0,2
3117,40,Masculino,46431.42,0,3
3118,70,Femenino,30699.7,0,3
3119,40,Masculino,58282.31,1,2
3120,48,Femenino,5742.15,0,1
3121,55,Masculino,47519.38,0,3
3122,69,Femenino,87682.72,0,5
3123,19,Masculino,4962.78,0,3
3124,76,Femenino,28735.52,1,5
3125,55,Masculino,74214.5,0,1
3126,21,Masculino,61759.29,1,2
3127,48,Masculino,52090.96,0,3
3128,67,Femenino,5871.72,1,1
3129,55,Masculino,99847.27,0,2
3130,64,Masculino,45059.55,1,5
3131,27,Femenino,47591.02,1,3
3132,21,Femenino,30581.09,1,1
3133,49,Masculino,89924.35,0,3
3134,78,Femenino,80962.65,0,2
3135,71,Masculino,74623.37,0,5
3136,70,Femenino,85672.15,1,4
3137,19,Masculino,12563.74,0,4
3138,48,Femenino,2834.53,1,2
3139,69,Femenino,34506.64,0,3
3140,48,Masculino,61404.56,1,4
3141,62,Femenino,64148.56,0,1
3142,64,Femenino,63215.23,0,5
3143,51,Masculino,15097.1,0,3
3144,67,Masculino,75888.35,1,3
3145,74,Masculino,19048.16,0,1
3146,71,Masculino,87125.81,0,3
3147,70,Masculino,51148.6,1,3
3148,63,Masculino,28909.94,1,3
3149,48,Femenino,79795.34,1,4
3150,42,Femenino,17859.45,1,3
3151,48,Femenino,80258.72,0,3
3152,41,Masculino,67304.28,1,3
3153,36,Masculino,59807.55,0,3
3154,60,Femenino,91109.67,1,1
3155,48,Femenino,10010.69,0,3
3156,46,Masculino,54744.5,1,4
3157,34,Masculino,60266.91,0,2
3158,73,Masculino,65469.7,1,2
3159,76,Femenino,67047.06,0,2
3160,35,Masculino,89408.26,1,2
3161,62,Masculino,92397.2,0,3
3162,51,Femenino,90175.44,1,2
3163,43,Femenino,50354.59,1,2
3164,57,Masculino,93381.19,0,5
3165,48,Masculino,34845.81,1,2
3166,44,Masculino,4675.17,0,4
3167,24,Femenino,90368.87,0,5
3168,69,Femenino,35594.9,1,1
3169,63,Femenino,6895.48,0,3
3170,76,Femenino,36575.95,1,3
3171,64,Masculino,67206.77,0,4
3172,29,Femenino,8698.4,0,1
3173,75,Masculino,79765.19,1,3
3174,48,Masculino,16971.11,0,2
3175,71,Masculino,36210.7,0,3
3176,27,Femenino,33869.72,1,3
3177,64,Femenino,26648.65,1,5
3178,28,Masculino,30988.65,1,4
3179,26,Femenino,87441.28,0,5
3180,51,Masculino,92186.26,1,3
3181,48,Masculino,46433.79,1,4
3182,67,Femenino,14768.36,1,4
3183,48,Femenino,47998.23,1,4
3184,40,Masculino,3648.83,1,2
3185,48,Femenino,50951.305,0,3
3186,58,Femenino,21692.22,0,5
3187,55,Femenino,28358.02,0,1
3188,64,Femenino,78043.21,1,3
3189,20,Femenino,50951.305,1,3
3190,48,Masculino,51489.68,0,5
3191,74,Masculino,27628.34,1,3
3192,33,Femenino,80753.69,0,3
3193,55,Femenino,10935.5,0,1
3194,50,Masculino,61581.11,1,1
3195,23,Femenino,73948.72,1,3
3196,69,Femenino,36771.85,1,2
3197,57,Femenino,69275.34,0,3
3198,48,Femenino,89919.8,0,4
3199,51,Femenino,90338.18,0,2
3200,21,Femenino,15681.16,0,3
3201,73,Masculino,1414.76,0,3
3202,48,Femenino,57035.75,0,4
3203,48,Masculino,65510.64,1,1
3204,53,Femenino,50951.305,0,1
3205,64,Masculino,19245.58,0,5
3206,45,Masculino,50951.305,0,4
3207,73,Femenino,15660.07,0,5
3208,29,Masculino,13363.42,1,1
3209,18,Femenino,50951.305,0,1
3210,23,Femenino,65487.22,1,1
3211,58,Femenino,54131.46,0,1
3212,48,Masculino,84914.8,1,5
3213,76,Masculino,37375.04,1,3
3214,68,Femenino,36485.91,0,5
3215,28,Masculino,58887.8,0,1
3216,75,Femenino,85274.11,0,4
3217,60,Masculino,9226.8,1,3
3218,47,Femenino,7446.13,0,2
3219,79,Masculino,34736.37,0,4
3220,51,Femenino,45311.68,0,4
3221,43,Femenino,69663.77,0,5
3222,67,Masculino,71875.1,1,1
3223,18,Femenino,25711.42,0,1
3224,38,Masculino,83638.25,0,1
3225,48,Femenino,88051.9,0,2
3226,24,Femenino,84739.7,0,2
3227,18,Masculino,4175.18,1,2
3228,48,Femenino,7567.92,0,4
3229,46,Femenino,36040.71,1,5
3230,61,Masculino,97109.51,0,3
3231,69,Femenino,10720.35,0,3
3232,43,Masculino,35491.21,1,1
3233,22,Femenino,79940.11,1,4
3234,20,Masculino,76811.36,0,4
3235,70,Femenino,50951.305,0,3
3236,43,Masculino,20206.99,1,3
3237,38,Masculino,37079.24,1,2
3238,75,Masculino,87342.7,1,1
3239,60,Femenino,79320.94,0,3
3240,58,Masculino,70813.74,1,3
3241,25,Masculino,10168.85,1,3
3242,27,Femenino,3049.54,0,3
3243,48,Masculino,33269.67,0,3
3244,28,Femenino,98862.2,1,2
3245,48,Femenino,85720.53,1,1
3246,70,Femenino,41940.73,1,2
3247,19,Masculino,50951.305,1,2
3248,73,Masculino,77457.32,0,3
3249,53,Femenino,29613.22,1,2
3250,47,Masculino,50951.305,0,3
3251,34,Femenino,40524.63,0,5
3252,31,Masculino,42562.67,0,2
3253,66,Femenino,77099.4,1,3
3254,72,Masculino,76102.54,1,4
3255,28,Femenino,29860.07,0,3
3256,21,Femenino,50951.305,1,4
3257,57,Femenino,75352.49,1,1
3258,59,Femenino,50951.305,1,4
3259,56,Femenino,2910.3,1,3
3260,27,Femenino,53231.08,1,2
3261,57,Masculino,73073.87,0,5
3262,34,Masculino,60522.69,0,3
3263,63,Masculino,71916.39,1,4
3264,26,Femenino,45870.3,0,3
3265,43,Masculino,65971.13,0,3
3266,20,Masculino,2337.98,1,1
3267,40,Masculino,58762.2,1,1
3268,48,Masculino,42563.19,1,4
3269,24,Femenino,21101.3,0,1
3270,38,Masculino,50951.305,1,3
3271,42,Femenino,2538.23,1,2
3272,37,Femenino,91198.7,1,2
3273,63,Masculino,50951.305,0,4
3274,78,Femenino,55259.53,0,2
3275,26,Femenino,58883.32,0,2
3276,48,Femenino,15682.54,1,5
3277,58,Femenino,18226.48,0,2
3278,48,Femenino,43215.15,1,4
3279,36,Femenino,11815.91,1,5
3280,55,Masculino,55738.43,0,3
3281,33,Masculino,45820.51,0,2
3282,48,Masculino,69354.77,1,4
3283,79,Masculino,57058.33,0,4
3284,64,Femenino,11144.65,0,3
3285,56,Femenino,49041.25,0,2
3286,46,Masculino,10858.22,1,3
3287,38,Femenino,18758.39,1,5
3288,42,Femenino,51336.69,1,2
3289,49,Femenino,46581.3,0,4
3290,23,Masculino,88743.11,1,2
3291,54,Masculino,42145.2,1,1
3292,48,Masculino,90285.93,0,1
3293,47,Femenino,61215.69,0,2
3294,48,Masculino,21722.75,0,4
3295,48,Masculino,89948.6,0,1
3296,38,Femenino,40356.64,1,2
3297,50,Femenino,68478.48,1,3
3298,72,Masculino,49643.63,1,2
3299,64,Masculino,22111.64,1,2
3300,59,Masculino,55444.49,0,4
3301,51,Femenino,55475.75,1,3
3302,75,Masculino,91094.82,1,1
3303,70,Masculino,3596.53,0,4
3304,52,Femenino,17156.34,1,1
3305,77,Masculino,65201.01,0,1
3306,25,Femenino,12136.35,0,1
3307,64,Femenino,56184.52,1,3
3308,66,Masculino,3919.93,0,5
3309,45,Femenino,65051.7,0,3
3310,49,Femenino,50951.305,1,2
3311,74,Femenino,81080.93,0,2
3312,65,Femenino,50951.305,0,5
3313,76,Femenino,43084.31,1,2
3314,59,Femenino,69392.63,0,3
3315,20,Femenino,48914.78,1,3
3316,48,Femenino,44964.28,0,2
3317,21,Masculino,48855.66,1,1
3318,48,Femenino,85970.14,0,2
3319,48,Femenino,56651.98,1,3
3320,60,Masculino,50951.305,1,1
3321,66,Femenino,35517.35,0,1
3322,48,Femenino,56850.95,0,3
3323,48,Masculino,79595.2,0,2
3324,38,Femenino,50951.305,1,5
3325,64,Masculino,61597.28,1,3
3326,30,Masculino,48075.76,0,1
3327,41,Femenino,50951.305,0,5
3328,70,Femenino,40398.72,0,1
3329,30,Femenino,6321.9,0,1
3330,39,Masculino,37813.74,1,2
3331,76,Femenino,26898.95,1,5
3332,39,Masculino,76902.04,0,4
3333,42,Femenino,64597.76,1,1
3334,48,Masculino,83939.99,0,4
3335,63,Femenino,64258.76,1,3
3336,72,Femenino,84822.86,0,3
3337,57,Femenino,48880.66,1,4
3338,48,Masculino,18456.06,0,3
3339,29,Femenino,68405.76,1,1
3340,48,Femenino,49922.07,1,3
3341,60,Femenino,9054.83,1,2
3342,63,Femenino,80908.31,1,5
3343,65,Masculino,82258.66,1,2
3344,32,Masculino,98831.86,1,5
3345,36,Femenino,70092.67,0,4
3346,52,Masculino,46570.41,0,5
3347,46,Masculino,50951.305,1,3
3348,48,Femenino,87290.58,0,3
3349,76,Masculino,92597.88,1,1
3350,66,Femenino,98270.81,0,4
3351,48,Femenino,74892.41,0,1
3352,25,Femenino,32421.05,0,5
3353,52,Masculino,68618.47,0,2
3354,73,Femenino,30201.36,0,4
3355,38,Femenino,46414.0,0,3
3356,18,Masculino,87955.73,1,4
3357,48,Femenino,44286.27,0,1
3358,48,Femenino,24030.13,0,4
3359,53,Femenino,21843.22,1,1
3360,41,Masculino,39944.5,0,5
3361,77,Femenino,34378.82,1,1
3362,79,Masculino,77168.92,0,5
3363,48,Femenino,6408.74,0,5
3364,59,Masculino,47242.67,1,3
3365,59,Femenino,4428.93,1,4
3366,38,Femenino,23778.07,0,5
3367,38,Masculino,1809.14,0,3
3368,30,Femenino,26449.68,1,4
3369,47,Masculino,50951.305,1,4
3370,48,Masculino,90849.44,0,1
3371,46,Femenino,86965.01,0,5
3372,78,Femenino,1988.0,1,3
3373,42,Femenino,60003.02,1,3
3374,48,Femenino,69827.06,0,4
3375,68,Femenino,17988.11,0,3
3376,48,Femenino,25410.17,0,5
3377,19,Masculino,93445.95,0,4
3378,66,Femenino,58090.92,1,5
3379,71,Masculino,50953.51,1,5
3380,66,Masculino,67820.87,0,3
3381,45,Femenino,50951.305,0,4
3382,70,Masculino,8311.18,1,4
3383,78,Femenino,85353.02,1,3
3384,76,Masculino,69645.12,0,3
3385,66,Masculino,10858.87,0,2
3386,20,Femenino,83694.19,1,3
3387,49,Masculino,50951.305,1,5
3388,48,Masculino,47425.85,1,2
3389,33,Femenino,33771.26,0,4
3390,48,Femenino,3893.54,0,2
3391,48,Masculino,25785.28,1,3
3392,32,Masculino,34684.23,0,2
3393,24,Femenino,50951.305,1,4
3394,72,Masculino,89223.88,0,1
3395,58,Masculino,53823.89,0,1
3396,45,Femenino,43330.79,0,4
3397,59,Femenino,28360.18,1,3
3398,64,Femenino,60509.67,0,1
3399,65,Femenino,54407.78,1,1
3400,48,Masculino,73150.26,1,3
3401,32,Femenino,80764.75,0,4
3402,78,Masculino,41908.04,1,1
3403,48,Masculino,97376.47,0,2
3404,22,Femenino,76264.9,0,1
3405,48,Masculino,8631.15,1,3
3406,38,Masculino,14040.35,0,1
3407,59,Masculino,49488.46,1,3
3408,24,Femenino,67719.62,0,5
3409,49,Femenino,50951.305,0,1
3410,55,Femenino,1940.82,1,3
3411,49,Masculino,34248.29,1,1
3412,66,Femenino,70640.5,1,1
3413,24,Masculino,71475.07,0,3
3414,53,Masculino,48159.53,0,5
3415,41,Femenino,83936.42,0,1
3416,52,Femenino,50951.305,0,2
3417,61,Femenino,62860.11,1,5
3418,50,Masculino,73091.01,1,1
3419,49,Femenino,74673.78,0,5
3420,48,Masculino,31522.18,1,3
3421,18,Masculino,36260.84,0,2
3422,70,Masculino,96942.82,0,3
3423,46,Masculino,8595.28,0,5
3424,27,Masculino,75285.93,1,2
3425,39,Femenino,66348.0,1,4
3426,61,Femenino,87521.35,0,1
3427,73,Masculino,78795.22,0,4
3428,47,Masculino,42819.53,0,2
3429,38,Masculino,72681.28,0,2
3430,31,Femenino,10006.66,0,3
3431,35,Femenino,46004.67,1,3
3432,66,Femenino,60566.71,0,3
3433,61,Masculino,19739.06,0,2
3434,22,Femenino,63024.36,1,5
3435,65,Femenino,50951.305,1,3
3436,24,Femenino,25966.38,0,1
3437,49,Masculino,18483.72,0,2
3438,56,Femenino,30060.14,1,2
3439,73,Femenino,39752.54,0,2
3440,48,Femenino,14998.67,0,4
3441,79,Femenino,4855.25,1,3
3442,72,Femenino,47163.07,1,4
3443,48,Femenino,90457.36,1,2
3444,48,Masculino,69453.24,1,2
3445,48,Femenino,68496.09,0,2
3446,58,Masculino,50951.305,0,4
3447,78,Masculino,99791.55,0,3
3448,47,Masculino,50951.305,0,5
3449,40,Masculino,39310.17,1,4
3450,65,Masculino,44415.77,1,1
3451,69,Masculino,9007.86,1,2
3452,46,Masculino,43186.1,0,1
3453,39,Femenino,57785.35,0,1
3454,50,Femenino,50951.305,1,5
3455,53,Masculino,71171.43,0,3
3456,29,Femenino,29628.78,1,3
3457,48,Femenino,25286.97,1,4
3458,19,Femenino,15693.61,1,2
3459,38,Femenino,54450.56,0,3
3460,41,Femenino,55230.18,0,2
3461,48,Masculino,82736.14,1,3
3462,23,Femenino,86404.03,0,4
3463,67,Femenino,5390.01,1,1
3464,48,Masculino,47808.18,0,4
3465,39,Masculino,14333.87,1,3
3466,44,Femenino,13714.36,1,2
3467,64,Femenino,58459.56,0,5
3468,74,Masculino,49984.25,0,5
3469,48,Femenino,28344.71,0,2
3470,28,Masculino,89122.1,0,5
3471,56,Femenino,24543.83,0,5
3472,71,Masculino,50951.305,1,3
3473,31,Femenino,96476.5,0,5
3474,58,Femenino,50951.305,0,5
3475,72,Femenino,10661.7,0,2
3476,66,Masculino,88591.29,0,1
3477,40,Femenino,67189.0,0,3
3478,61,Femenino,70181.4,0,2
3479,54,Femenino,26903.41,0,5
3480,49,Femenino,75648.61,1,3
3481,23,Masculino,1761.62,0,2
3482,49,Femenino,17985.49,1,3
3483,22,Femenino,82960.4,0,3
3484,34,Masculino,84124.76,1,1
3485,61,Masculino,80483.44,0,3
3486,48,Masculino,39095.61,0,1
3487,55,Femenino,50951.305,0,4
3488,48,Masculino,60723.89,0,1
3489,62,Masculino,71342.14,0,3
3490,73,Masculino,23617.02,1,5
3491,26,Femenino,46030.58,1,3
3492,24,Femenino,56220.43,0,4
3493,41,Masculino,74947.72,0,4
3494,48,Masculino,90555.77,0,2
3495,38,Masculino,50951.305,0,2
3496,36,Femenino,5524.1,1,1
3497,33,Masculino,37346.4,0,3
3498,21,Femenino,9990.86,0,3
3499,69,Masculino,25861.33,1,3
3500,48,Femenino,96186.76,0,2
3501,25,Femenino,50951.305,1,3
3502,27,Femenino,64747.08,1,1
3503,20,Femenino,29415.9,0,4
3504,79,Masculino,79664.17,1,3
3505,48,Masculino,77224.5,1,3
3506,60,Femenino,81930.15,1,5
3507,62,Femenino,50951.305,0,2
3508,48,Femenino,88844.67,1,3
3509,62,Masculino,50951.305,0,4
3510,64,Femenino,30072.56,1,3
3511,36,Femenino,14444.69,1,1
3512,20,Femenino,71352.28,1,4
3513,47,Femenino,50951.305,0,1
3514,48,Femenino,74553.97,0,1
3515,48,Femenino,74941.79,0,3
3516,76,Masculino,91291.22,0,4
3517,19,Femenino,50951.305,0,4
3518,68,Femenino,50951.305,1,3
3519,74,Masculino,50951.305,1,3
3520,54,Femenino,88366.65,0,3
3521,21,Masculino,51858.84,1,4
3522,28,Masculino,48818.89,1,3
3523,21,Femenino,91364.22,1,4
3524,70,Masculino,91729.5,0,2
3525,54,Femenino,94950.07,0,3
3526,48,Femenino,84176.11,0,1
3527,24,Femenino,66190.12,1,3
3528,38,Masculino,95605.35,0,2
3529,49,Masculino,48200.63,1,4
3530,71,Femenino,37052.63,0,3
3531,62,Femenino,12741.25,0,1
3532,27,Femenino,41002.63,0,4
3533,59,Femenino,75189.26,0,2
3534,28,Masculino,21711.08,0,5
3535,40,Femenino,55641.45,0,5
3536,20,Femenino,52483.31,1,2
3537,35,Femenino,50951.305,1,4
3538,69,Femenino,95019.09,1,2
3539,41,Masculino,88176.43,1,3
3540,29,Femenino,21490.9,0,5
3541,75,Femenino,69421.18,1,3
3542,34,Masculino,82918.61,1,2
3543,51,Femenino,44668.29,1,4
3544,53,Femenino,1375.45,0,2
3545,34,Femenino,46891.4,0,3
3546,73,Femenino,50951.305,0,3
3547,31,Femenino,53857.58,0,4
3548,38,Masculino,48048.63,0,3
3549,78,Femenino,24645.01,0,3
3550,77,Masculino,94054.52,0,5
3551,56,Femenino,32557.78,1,4
3552,52,Masculino,50951.305,1,3
3553,41,Femenino,70815.52,0,4
3554,79,Femenino,32092.08,1,4
3555,48,Femenino,82585.42,0,5
3556,29,Masculino,54610.9,1,5
3557,73,Masculino,28468.85,1,4
3558,74,Masculino,8225.65,0,2
3559,47,Femenino,56369.86,1,5
3560,72,Femenino,24638.18,0,4
3561,69,Femenino,94377.94,1,5
3562,58,Masculino,39030.19,0,3
3563,53,Femenino,88698.64,1,2
3564,58,Femenino,9693.59,1,3
3565,75,Femenino,31076.97,1,2
3566,68,Femenino,28787.81,0,3
3567,48,Femenino,28422.2,1,5
3568,19,Femenino,25761.11,0,4
3569,19,Masculino,4551.01,0,4
3570,26,Femenino,24959.85,1,4
3571,45,Masculino,92378.13,0,5
3572,30,Femenino,56701.09,1,3
3573,48,Femenino,51839.68,1,3
3574,48,Masculino,78655.83,0,3
3575,41,Masculino,39401.89,0,4
3576,45,Masculino,71071.97,1,5
3577,23,Masculino,46828.87,0,3
3578,48,Femenino,50951.305,1,3
3579,50,Masculino,59473.93,0,3
3580,71,Femenino,12589.8,0,4
3581,59,Masculino,76580.89,1,3
3582,43,Femenino,50951.305,1,4
3583,30,Masculino,50951.305,0,2
3584,48,Femenino,91604.39,0,3
3585,21,Femenino,46990.59,0,3
3586,28,Masculino,63354.77,0,2
3587,38,Masculino,92794.83,0,4
3588,72,Femenino,50951.305,0,4
3589,31,Femenino,5656.94,0,5
3590,30,Masculino,51290.34,0,2
3591,26,Masculino,59708.66,0,4
3592,20,Masculino,45353.0,1,5
3593,72,Femenino,50951.305,0,2
3594,45,Masculino,63631.77,1,2
3595,27,Masculino,85886.19,1,3
3596,40,Femenino,66616.63,0,2
3597,35,Masculino,95348.54,0,5
3598,73,Masculino,32421.42,1,1
3599,54,Femenino,97210.23,1,2
3600,56,Masculino,49848.96,1,3
3601,72,Masculino,40623.25,1,3
3602,29,Femenino,94212.48,1,3
3603,65,Femenino,50951.305,0,4
3604,19,Masculino,64810.78,0,3
3605,44,Masculino,30909.73,1,5
3606,40,Femenino,2765.0,0,3
3607,37,Femenino,93320.68,0,4
3608,54,Masculino,50459.4,1,1
3609,65,Femenino,87926.37,0,3
3610,18,Femenino,50951.305,0,1
3611,77,Femenino,21142.75,1,3
3612,20,Femenino,50951.305,0,4
3613,48,Masculino,6724.43,1,2
3614,48,Masculino,10579.6,0,4
3615,66,Masculino,67871.8,0,3
3616,48,Femenino,50951.305,0,4
3617,57,Masculino,11182.69,0,1
3618,48,Femenino,8641.79,1,2
3619,38,Masculino,1344.92,1,3
3620,45,Masculino,68329.73,0,4
3621,78,Masculino,25499.53,0,2
3622,64,Masculino,64325.83,1,1
3623,72,Masculino,57982.48,0,3
3624,74,Femenino,23525.29,0,3
3625,63,Masculino,38564.27,1,3
3626,49,Masculino,9128.59,0,2
3627,27,Masculino,50951.305,0,1
3628,36,Masculino,17094.58,0,3
3629,39,Femenino,60838.91,0,3
3630,76,Masculino,81183.33,1,2
3631,40,Masculino,41888.63,0,4
3632,59,Femenino,72109.63,0,3
3633,51,Femenino,50951.305,0,4
3634,66,Femenino,17745.65,0,5
3635,56,Femenino,52189.46,0,2
3636,72,Femenino,71210.89,1,3
3637,40,Femenino,16531.4,0,1
3638,31,Femenino,2928.89,0,5
3639,54,Masculino,50951.305,1,3
3640,62,Masculino,50951.305,1,4
3641,43,Masculino,77584.01,0,2
3642,30,Masculino,86945.18,0,1
3643,73,Femenino,50951.305,1,2
3644,57,Masculino,40289.38,0,5
3645,35,Femenino,50951.305,1,2
3646,74,Femenino,2487.72,0,2
3647,48,Femenino,58910.15,1,2
3648,20,Femenino,15159.94,1,3
3649,48,Femenino,94871.81,0,2
3650,72,Femenino,72399.68,1,4
3651,28,Femenino,55107.61,0,4
3652,74,Femenino,99070.16,0,4
3653,48,Femenino,66304.4,1,4
3654,65,Masculino,53367.19,0,3
3655,48,Femenino,67422.91,1,2
3656,48,Femenino,69670.3,1,1
3657,32,Femenino,22288.98,0,5
3658,47,Femenino,52164.58,0,3
3659,67,Masculino,76478.52,1,5
3660,55,Femenino,98790.39,0,5
3661,20,Masculino,29543.0,1,1
3662,46,Masculino,82981.07,0,3
3663,47,Femenino,96065.18,1,2
3664,42,Femenino,54670.26,1,1
3665,28,Femenino,63531.18,1,1
3666,27,Femenino,50601.49,0,3
3667,55,Masculino,25984.28,1,3
3668,36,Femenino,32587.02,1,1
3669,65,Femenino,38403.17,0,3
3670,52,Femenino,93424.12,1,3
3671,33,Masculino,92115.6,0,1
3672,19,Femenino,31201.63,0,3
3673,30,Masculino,87458.55,1,5
3674,61,Masculino,53482.1,0,5
3675,48,Masculino,42944.54,0,1
3676,30,Femenino,50951.305,1,5
3677,26,Masculino,36211.48,1,4
3678,47,Masculino,70423.89,0,4
3679,62,Masculino,95888.2,1,3
3680,51,Masculino,28000.4,1,3
3681,38,Masculino,99767.32,1,3
3682,44,Femenino,50951.305,0,4
3683,46,Femenino,66629.53,0,4
3684,72,Femenino,24011.36,0,5
3685,24,Femenino,96654.76,0,5
3686,21,Masculino,98623.45,1,4
3687,43,Femenino,43943.68,0,5
3688,21,Masculino,21023.24,0,4
3689,34,Femenino,56823.87,1,2
3690,23,Femenino,55196.07,1,5
3691,48,Masculino,36644.53,1,3
3692,48,Masculino,74838.13,0,2
3693,23,Masculino,22971.96,1,5
3694,24,Femenino,50970.5,1,5
3695,76,Femenino,36159.36,0,1
3696,68,Masculino,85082.77,1,4
3697,59,Masculino,50951.305,1,3
3698,49,Femenino,50951.305,1,1
3699,74,Masculino,53336.76,1,4
3700,61,Femenino,27860.52,0,5
3701,26,Femenino,55071.3,0,2
3702,32,Masculino,86719.69,0,4
3703,25,Masculino,50951.305,1,2
3704,68,Masculino,36058.44,0,4
3705,72,Femenino,25855.36,1,3
3706,53,Femenino,58387.02,0,3
3707,29,Masculino,99055.9,0,5
3708,51,Femenino,91705.94,0,2
3709,42,Femenino,71476.9,0,5
3710,48,Masculino,64715.22,0,5
3711,22,Femenino,86240.8,0,3
3712,71,Femenino,60866.71,0,3
3713,78,Masculino,32554.03,1,3
3714,32,Femenino,74156.43,0,3
3715,78,Femenino,47294.25,0,2
3716,27,Masculino,8722.16,0,2
3717,49,Masculino,63170.9,1,3
3718,23,Femenino,22012.1,0,4
3719,19,Femenino,27542.56,1,3
3720,27,Femenino,5990.67,0,2
3721,25,Masculino,35194.0,0,5
